# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Nov 13 15:10:53 CET 2022
# PARSEC isochrones, release v1.0 (Bressan et al. 2012)
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.40000 1.4758328199 2.5368560236    1.476  0.889  3.8059  3.894    0 2.548 3.017 3.017 2.547 2.257 2.001 1.692 1.451 1.427
0.0152 0.01508 9.40000 1.4924763441 2.5382610688    1.492  0.912  3.8013  3.857    0 2.490 2.989 2.979 2.493 2.194 1.930 1.610 1.359 1.335
0.0152 0.01508 9.40000 1.5000000000 2.5388844597    1.500  0.923  3.7990  3.840    0 2.464 2.979 2.963 2.469 2.165 1.898 1.573 1.318 1.292
0.0152 0.01508 9.40000 1.5006492138 2.5389379150    1.500  0.923  3.7988  3.838    0 2.461 2.978 2.962 2.467 2.163 1.896 1.570 1.314 1.289
0.0152 0.01508 9.40000 1.5178495646 2.5403350378    1.517  0.947  3.7934  3.797    0 2.402 2.957 2.929 2.413 2.099 1.823 1.483 1.217 1.190
0.0152 0.01508 9.40000 1.5319445133 2.5414530634    1.532  0.970  3.7892  3.762    0 2.344 2.934 2.892 2.360 2.038 1.755 1.405 1.130 1.102
0.0152 0.01508 9.40000 1.5376030207 2.5418952764    1.537  0.983  3.7881  3.746    0 2.314 2.913 2.867 2.330 2.006 1.722 1.369 1.092 1.063
0.0152 0.01508 9.40000 1.5407170057 2.5421370418    1.540  1.001  3.7899  3.737    0 2.269 2.854 2.812 2.283 1.962 1.681 1.332 1.059 1.031
0.0152 0.01508 9.40000 1.5443153381 2.5424150153    1.544  1.037  3.7952  3.722    0 2.177 2.722 2.690 2.184 1.874 1.602 1.267 1.005 0.978
0.0152 0.01508 9.40000 1.5452911854 2.5424901435    1.545  1.075  3.8021  3.712    0 2.082 2.584 2.560 2.081 1.785 1.524 1.206 0.960 0.934
0.0152 0.01508 9.40000 1.5456097126 2.5425146426    1.545  1.109  3.8079  3.702    0 1.998 2.464 2.447 1.990 1.706 1.455 1.152 0.917 0.893
0.0152 0.01508 9.40000 1.5457741022 2.5425272818    1.545  1.144  3.8134  3.689    0 1.910 2.348 2.331 1.895 1.623 1.381 1.091 0.869 0.846
0.0152 0.01508 9.40000 1.5458192825 2.5425307550    1.545  1.150  3.8145  3.688    0 1.896 2.328 2.312 1.880 1.610 1.370 1.083 0.863 0.840
0.0152 0.01508 9.40000 1.5458939075 2.5425364912    1.545  1.118  3.8105  3.703    0 1.974 2.426 2.410 1.963 1.684 1.437 1.140 0.911 0.888
0.0152 0.01508 9.40000 1.5459724665 2.5425425292    1.546  1.099  3.8047  3.699    0 2.023 2.509 2.487 2.018 1.728 1.471 1.160 0.919 0.894
0.0152 0.01508 9.40000 1.5461478233 2.5425560042    1.546  1.096  3.7945  3.661    0 2.030 2.583 2.545 2.037 1.726 1.453 1.116 0.855 0.827
0.0152 0.01508 9.40000 1.5464528799 2.5425794376    1.546  1.098  3.7836  3.616    0 2.025 2.666 2.598 2.045 1.714 1.423 1.058 0.773 0.743
0.0152 0.01508 9.40000 1.5469480753 2.5426174541    1.546  1.087  3.7726  3.583    0 2.052 2.796 2.691 2.090 1.736 1.427 1.034 0.724 0.691
0.0152 0.01508 9.40000 1.5474878550 2.5426588615    1.547  1.067  3.7634  3.566    0 2.102 2.940 2.798 2.156 1.784 1.459 1.042 0.711 0.675
0.0152 0.01508 9.40000 1.5481119156 2.5427066928    1.548  1.038  3.7539  3.557    0 2.175 3.120 2.933 2.248 1.856 1.517 1.073 0.719 0.681
0.0152 0.01508 9.40000 1.5486024618 2.5427442598    1.548  1.011  3.7465  3.555    0 2.243 3.279 3.053 2.333 1.926 1.574 1.109 0.737 0.697
0.0152 0.01508 9.40000 1.5490965843 2.5427820729    1.549  0.982  3.7389  3.554    0 2.315 3.446 3.178 2.423 2.000 1.635 1.148 0.758 0.715
0.0152 0.01508 9.40000 1.5497559309 2.5428324868    1.549  0.953  3.7289  3.543    0 2.388 3.662 3.327 2.524 2.080 1.698 1.180 0.765 0.719
0.0152 0.01508 9.40000 1.5499999523 2.5428511323    1.550  0.944  3.7253  3.537    0 2.409 3.735 3.376 2.555 2.103 1.715 1.187 0.762 0.714
0.0152 0.01508 9.40000 1.5502552986 2.5428706359    1.550  0.939  3.7216  3.528    0 2.423 3.804 3.419 2.581 2.121 1.727 1.187 0.752 0.703
0.0152 0.01508 9.40000 1.5504256487 2.5428836433    1.550  0.943  3.7197  3.516    0 2.412 3.823 3.423 2.577 2.112 1.715 1.168 0.728 0.678
0.0152 0.01508 9.40000 1.5511054993 2.5429355217    1.551  0.966  3.7121  3.463    0 2.355 3.885 3.428 2.546 2.064 1.654 1.082 0.621 0.569
0.0152 0.01508 9.40000 1.5517078638 2.5429814437    1.551  1.007  3.7069  3.401    0 2.252 3.867 3.369 2.463 1.969 1.550 0.961 0.485 0.432
0.0152 0.01508 9.40000 1.5521755219 2.5430170678    1.552  1.048  3.7037  3.348    0 2.151 3.821 3.296 2.375 1.873 1.448 0.848 0.364 0.309
0.0152 0.01508 9.40000 1.5526015759 2.5430495013    1.552  1.088  3.7012  3.298    0 2.050 3.764 3.217 2.283 1.776 1.347 0.738 0.247 0.191
0.0152 0.01508 9.40000 1.5530093908 2.5430805272    1.553  1.128  3.6989  3.249    0 1.950 3.704 3.138 2.192 1.679 1.246 0.630 0.133 0.076
0.0152 0.01508 9.40000 1.5534042120 2.5431105466    1.553  1.168  3.6968  3.201    0 1.851 3.642 3.057 2.101 1.583 1.146 0.523 0.020 -0.038
0.0152 0.01508 9.40000 1.5537919998 2.5431400142    1.553  1.207  3.6948  3.153    0 1.752 3.578 2.977 2.010 1.487 1.047 0.417 -0.092 -0.151
0.0152 0.01508 9.40000 1.5541734695 2.5431689852    1.554  1.247  3.6928  3.106    0 1.653 3.515 2.897 1.920 1.393 0.949 0.311 -0.203 -0.263
0.0152 0.01508 9.40000 1.5545504093 2.5431975961    1.554  1.286  3.6908  3.058    0 1.554 3.453 2.818 1.832 1.299 0.851 0.206 -0.313 -0.375
0.0152 0.01508 9.40000 1.5550203323 2.5432332424    1.554  1.335  3.6883  3.000    0 1.433 3.375 2.720 1.721 1.183 0.730 0.076 -0.450 -0.513
0.0152 0.01508 9.40000 1.5554891825 2.5432687827    1.555  1.383  3.6858  2.942    0 1.313 3.303 2.625 1.613 1.069 0.612 -0.051 -0.585 -0.649
0.0152 0.01508 9.40000 1.5558725595 2.5432978255    1.555  1.422  3.6837  2.895    0 1.216 3.245 2.548 1.526 0.976 0.515 -0.155 -0.694 -0.760
0.0152 0.01508 9.40000 1.5562616587 2.5433272850    1.556  1.461  3.6816  2.847    0 1.117 3.187 2.469 1.436 0.882 0.416 -0.262 -0.807 -0.874
0.0152 0.01508 9.40000 1.5566440821 2.5433562225    1.556  1.501  3.6794  2.798    0 1.017 3.129 2.393 1.349 0.788 0.319 -0.368 -0.919 -0.987
0.0152 0.01508 9.40000 1.5570273399 2.5433852068    1.556  1.542  3.6771  2.749    0 0.916 3.071 2.316 1.260 0.694 0.219 -0.476 -1.033 -1.103
0.0152 0.01508 9.40000 1.5574018955 2.5434135171    1.557  1.582  3.6748  2.699    0 0.815 3.015 2.240 1.173 0.600 0.121 -0.583 -1.147 -1.219
0.0152 0.01508 9.40000 1.5577608347 2.5434406323    1.557  1.622  3.6724  2.650    0 0.716 2.960 2.165 1.086 0.507 0.023 -0.690 -1.260 -1.334
0.0152 0.01508 9.40000 1.5581206083 2.5434677962    1.558  1.663  3.6699  2.599    0 0.613 2.906 2.089 0.997 0.411 -0.078 -0.800 -1.378 -1.454
0.0152 0.01508 9.40000 1.5584676266 2.5434939834    1.558  1.703  3.6674  2.549    0 0.512 2.853 2.015 0.910 0.318 -0.176 -0.908 -1.492 -1.570
0.0152 0.01508 9.40000 1.5587995052 2.5435190155    1.558  1.742  3.6650  2.501    0 0.416 2.804 1.945 0.829 0.230 -0.270 -1.011 -1.601 -1.682
0.0152 0.01508 9.40000 1.5591151714 2.5435428134    1.559  1.777  3.6628  2.456    0 0.327 2.763 1.882 0.754 0.148 -0.356 -1.106 -1.702 -1.785
0.0152 0.01508 9.40000 1.5595154762 2.5435729763    1.559  1.815  3.6604  2.409    0 0.233 2.720 1.815 0.675 0.062 -0.447 -1.207 -1.809 -1.894
0.0152 0.01508 9.40000 1.5601062775 2.5436174605    1.559  1.852  3.6580  2.363    0 0.141 2.678 1.750 0.598 -0.022 -0.536 -1.305 -1.914 -2.001
0.0152 0.01508 9.40000 1.5604624748 2.5436442615    1.560  1.823  3.6601  2.400    0 0.212 2.706 1.798 0.656 0.043 -0.467 -1.228 -1.831 -1.917
0.0152 0.01508 9.40000 1.5606724024 2.5436600503    1.560  1.791  3.6622  2.441    0 0.291 2.740 1.852 0.722 0.114 -0.391 -1.143 -1.741 -1.824
0.0152 0.01508 9.40000 1.5608242750 2.5436714697    1.560  1.755  3.6647  2.487    0 0.383 2.780 1.916 0.798 0.198 -0.302 -1.045 -1.636 -1.716
0.0152 0.01508 9.40000 1.5609575510 2.5436814888    1.560  1.718  3.6671  2.533    0 0.474 2.822 1.980 0.874 0.281 -0.214 -0.947 -1.532 -1.610
0.0152 0.01508 9.40000 1.5610870123 2.5436912191    1.560  1.682  3.6695  2.579    0 0.564 2.867 2.045 0.951 0.364 -0.126 -0.850 -1.428 -1.504
0.0152 0.01508 9.40000 1.5612214804 2.5437013238    1.561  1.646  3.6718  2.625    0 0.655 2.912 2.111 1.028 0.448 -0.038 -0.752 -1.324 -1.398
0.0152 0.01508 9.40000 1.5613722801 2.5437126534    1.561  1.610  3.6742  2.670    0 0.745 2.957 2.176 1.105 0.531 0.050 -0.655 -1.221 -1.293
0.0152 0.01508 9.40000 1.5615020990 2.5437224047    1.561  1.583  3.6760  2.705    0 0.814 2.993 2.226 1.164 0.595 0.118 -0.581 -1.142 -1.213
0.0152 0.01508 9.40000 1.5616258383 2.5437316975    1.561  1.591  3.6755  2.694    0 0.792 2.981 2.210 1.146 0.575 0.097 -0.604 -1.166 -1.237
0.0152 0.01508 9.40000 1.5620050430 2.5437601654    1.561  1.633  3.6729  2.642    0 0.687 2.925 2.132 1.055 0.477 -0.006 -0.717 -1.286 -1.359
0.0152 0.01508 9.40000 1.5624482632 2.5437934190    1.562  1.674  3.6704  2.591    0 0.585 2.871 2.057 0.967 0.382 -0.106 -0.826 -1.402 -1.478
0.0152 0.01508 9.40000 1.5629212856 2.5438288846    1.562  1.716  3.6677  2.538    0 0.479 2.816 1.979 0.875 0.283 -0.210 -0.940 -1.523 -1.601
0.0152 0.01508 9.40000 1.5634691715 2.5438699323    1.563  1.766  3.6646  2.477    0 0.356 2.756 1.890 0.771 0.171 -0.329 -1.072 -1.663 -1.744
0.0152 0.01508 9.40000 1.5639299154 2.5439044258    1.563  1.808  3.6619  2.424    0 0.250 2.707 1.815 0.683 0.074 -0.431 -1.185 -1.783 -1.866
0.0152 0.01508 9.40000 1.5643802881 2.5439381202    1.564  1.850  3.6592  2.371    0 0.145 2.660 1.741 0.594 -0.022 -0.534 -1.298 -1.903 -1.990
0.0152 0.01508 9.40000 1.5648196936 2.5439709726    1.564  1.893  3.6564  2.317    0 0.038 2.615 1.667 0.505 -0.119 -0.636 -1.412 -2.025 -2.114
0.0152 0.01508 9.40000 1.5652763844 2.5440050950    1.564  1.939  3.6534  2.259    0 -0.076 2.567 1.589 0.410 -0.223 -0.747 -1.535 -2.155 -2.248
0.0152 0.01508 9.40000 1.5656695366 2.5440344515    1.565  1.980  3.6506  2.206    0 -0.181 2.530 1.521 0.327 -0.315 -0.847 -1.646 -2.274 -2.370
0.0152 0.01508 9.40000 1.5660716295 2.5440644582    1.565  2.025  3.6475  2.149    0 -0.293 2.492 1.448 0.238 -0.414 -0.954 -1.766 -2.402 -2.501
0.0152 0.01508 9.40000 1.5664204359 2.5440904739    1.566  2.067  3.6446  2.096    0 -0.397 2.459 1.383 0.157 -0.505 -1.052 -1.877 -2.520 -2.623
0.0152 0.01508 9.40000 1.5667494535 2.5441150015    1.566  2.108  3.6417  2.043    0 -0.500 2.428 1.317 0.076 -0.596 -1.151 -1.987 -2.639 -2.745
0.0152 0.01508 9.40000 1.5670564175 2.5441378744    1.566  2.149  3.6388  1.991    0 -0.603 2.399 1.254 -0.004 -0.686 -1.248 -2.097 -2.756 -2.865
0.0152 0.01508 9.40000 1.5673573017 2.5441602842    1.566  2.192  3.6357  1.936    0 -0.710 2.377 1.192 -0.084 -0.777 -1.349 -2.211 -2.878 -2.991
0.0152 0.01508 9.40000 1.5676319599 2.5441807321    1.567  2.233  3.6328  1.883    0 -0.813 2.358 1.132 -0.161 -0.865 -1.446 -2.321 -2.994 -3.112
0.0152 0.01508 9.40000 1.5678874254 2.5441997437    1.567  2.272  3.6300  1.833    0 -0.910 2.341 1.077 -0.233 -0.949 -1.538 -2.425 -3.105 -3.227
0.0152 0.01508 9.40000 1.5681391954 2.5442184734    1.567  2.310  3.6272  1.784    0 -1.005 2.326 1.023 -0.304 -1.030 -1.627 -2.527 -3.214 -3.340
0.0152 0.01508 9.40000 1.5683884621 2.5442370100    1.567  2.349  3.6243  1.733    0 -1.103 2.314 0.971 -0.374 -1.111 -1.719 -2.631 -3.326 -3.456
0.0152 0.01508 9.40000 1.5686196089 2.5442541930    1.567  2.388  3.6214  1.683    0 -1.200 2.303 0.920 -0.442 -1.190 -1.809 -2.734 -3.436 -3.571
0.0152 0.01508 9.40000 1.5688823462 2.5442737174    1.567  2.434  3.6179  1.622    0 -1.316 2.291 0.860 -0.522 -1.285 -1.917 -2.858 -3.569 -3.709
0.0152 0.01508 9.40000 1.5691133738 2.5442908792    1.568  2.478  3.6145  1.565    0 -1.426 2.285 0.805 -0.598 -1.375 -2.019 -2.975 -3.695 -3.840
0.0152 0.01508 9.40000 1.5693203211 2.5443062472    1.568  2.521  3.6113  1.510    0 -1.532 2.278 0.753 -0.669 -1.459 -2.116 -3.088 -3.816 -3.966
0.0152 0.01508 9.40000 1.5695067644 2.5443200886    1.568  2.561  3.6081  1.456    0 -1.633 2.274 0.707 -0.733 -1.536 -2.210 -3.197 -3.933 -4.088
0.0152 0.01508 9.40000 1.5696735382 2.5443324666    1.568  2.600  3.6050  1.405    0 -1.731 2.274 0.664 -0.792 -1.609 -2.299 -3.301 -4.046 -4.206
0.0152 0.01508 9.40000 1.5698243380 2.5443436564    1.568  2.638  3.6020  1.355    0 -1.825 2.275 0.624 -0.850 -1.679 -2.385 -3.402 -4.155 -4.320
0.0152 0.01508 9.40000 1.5699867010 2.5443557014    1.568  2.681  3.5985  1.298    0 -1.933 2.280 0.580 -0.915 -1.759 -2.483 -3.517 -4.280 -4.450
0.0152 0.01508 9.40000 1.5701330900 2.5443665589    1.568  2.723  3.5950  1.243    0 -2.037 2.280 0.542 -0.968 -1.828 -2.577 -3.630 -4.401 -4.577
0.0152 0.01508 9.40000 1.5702639818 2.5443762651    1.568  2.762  3.5917  1.190    0 -2.136 2.281 0.508 -1.017 -1.892 -2.665 -3.736 -4.517 -4.697
0.0152 0.01508 9.40000 1.5703823566 2.5443850414    1.568  2.800  3.5885  1.139    0 -2.231 2.281 0.474 -1.065 -1.955 -2.751 -3.839 -4.628 -4.814
0.0152 0.01508 9.40000 1.5705059767 2.5443942050    1.568  2.843  3.5848  1.082    0 -2.337 2.287 0.441 -1.116 -2.023 -2.846 -3.953 -4.753 -4.944
0.0152 0.01508 9.40000 1.5706322193 2.5444035613    1.568  2.889  3.5807  1.019    0 -2.453 2.286 0.413 -1.156 -2.085 -2.947 -4.080 -4.890 -5.087
0.0152 0.01508 9.40000 1.5707437992 2.5444118295    1.567  2.933  3.5766  0.958    0 -2.563 2.292 0.395 -1.185 -2.137 -3.042 -4.200 -5.020 -5.224
0.0152 0.01508 9.40000 1.5708289146 2.5444181357    1.567  2.969  3.5732  0.909    0 -2.652 2.299 0.382 -1.209 -2.179 -3.119 -4.298 -5.126 -5.335
0.0152 0.01508 9.40000 1.5709090233 2.5444240703    1.567  3.005  3.5699  0.860    0 -2.742 2.307 0.370 -1.231 -2.220 -3.195 -4.396 -5.232 -5.446
0.0152 0.01508 9.40000 1.5710016489 2.5444309312    1.567  3.048  3.5657  0.800    0 -2.850 2.307 0.372 -1.230 -2.248 -3.284 -4.517 -5.361 -5.582
0.0152 0.01508 9.40000 1.5710843801 2.5444370585    1.566  3.090  3.5616  0.742    0 -2.954 2.310 0.378 -1.225 -2.272 -3.367 -4.632 -5.485 -5.712
0.0152 0.01508 9.40000 1.5711582899 2.5444425318    1.566  3.129  3.5576  0.686    0 -3.053 2.315 0.388 -1.216 -2.292 -3.445 -4.742 -5.604 -5.838
0.0152 0.01508 9.40000 1.5712318420 2.5444479780    1.566  3.171  3.5532  0.627    0 -3.157 2.317 0.418 -1.177 -2.293 -3.519 -4.860 -5.730 -5.971
0.0152 0.01508 9.40000 1.5712975264 2.5444528412    1.565  3.210  3.5490  0.570    0 -3.255 2.318 0.460 -1.122 -2.283 -3.583 -4.971 -5.849 -6.096
0.0152 0.01508 9.40000 1.5713512897 2.5444568214    1.565  3.244  3.5454  0.522    0 -3.340 2.319 0.497 -1.073 -2.272 -3.637 -5.067 -5.951 -6.205
0.0152 0.01508 9.40000 1.5714106560 2.5444612160    1.564  3.284  3.5410  0.465    0 -3.439 2.323 0.557 -0.998 -2.248 -3.695 -5.180 -6.071 -6.332
0.0152 0.01508 9.40000 1.5714635849 2.5444651338    1.564  3.323  3.5366  0.407    0 -3.538 2.323 0.643 -0.887 -2.206 -3.733 -5.294 -6.190 -6.459
0.0152 0.01508 9.40000 1.5715000629 2.5444678337    1.563  1.731  3.6798  2.572    4 0.443 2.577 1.823 0.769 0.211 -0.258 -0.943 -1.490 -1.558
0.0152 0.01508 9.40000 1.5721269846 2.5445142126    1.564  1.747  3.6784  2.551    4 0.403 2.562 1.797 0.737 0.175 -0.296 -0.986 -1.537 -1.607
0.0152 0.01508 9.40000 1.5728169680 2.5445652076    1.565  1.753  3.6781  2.544    4 0.388 2.554 1.785 0.723 0.160 -0.312 -1.003 -1.555 -1.625
0.0152 0.01508 9.40000 1.5735177994 2.5446169517    1.565  1.753  3.6783  2.545    4 0.388 2.550 1.783 0.722 0.160 -0.312 -1.002 -1.553 -1.623
0.0152 0.01508 9.40000 1.5742139816 2.5446683001    1.566  1.752  3.6786  2.547    4 0.390 2.546 1.782 0.722 0.161 -0.310 -0.999 -1.549 -1.618
0.0152 0.01508 9.40000 1.5748535395 2.5447154261    1.567  1.751  3.6789  2.550    4 0.392 2.543 1.781 0.723 0.162 -0.308 -0.996 -1.545 -1.614
0.0152 0.01508 9.40000 1.5755410194 2.5447660341    1.567  1.750  3.6792  2.552    4 0.394 2.540 1.780 0.723 0.163 -0.306 -0.993 -1.541 -1.610
0.0152 0.01508 9.40000 1.5762566328 2.5448186592    1.568  1.750  3.6795  2.554    4 0.396 2.536 1.778 0.723 0.164 -0.305 -0.991 -1.538 -1.607
0.0152 0.01508 9.40000 1.5769485235 2.5448694876    1.569  1.749  3.6798  2.556    4 0.397 2.533 1.777 0.722 0.164 -0.304 -0.989 -1.535 -1.604
0.0152 0.01508 9.40000 1.5776325464 2.5449196875    1.570  1.749  3.6801  2.557    4 0.398 2.529 1.775 0.722 0.164 -0.303 -0.987 -1.533 -1.601
0.0152 0.01508 9.40000 1.5783576965 2.5449728512    1.570  1.749  3.6803  2.558    4 0.398 2.525 1.773 0.720 0.163 -0.304 -0.987 -1.531 -1.600
0.0152 0.01508 9.40000 1.5790494680 2.5450235154    1.571  1.749  3.6805  2.559    4 0.398 2.521 1.770 0.719 0.163 -0.304 -0.986 -1.530 -1.598
0.0152 0.01508 9.40000 1.5797137022 2.5450721147    1.572  1.749  3.6807  2.560    4 0.397 2.517 1.768 0.717 0.161 -0.305 -0.986 -1.530 -1.598
0.0152 0.01508 9.40000 1.5803811550 2.5451209023    1.573  1.750  3.6809  2.561    4 0.396 2.513 1.765 0.715 0.160 -0.306 -0.986 -1.530 -1.597
0.0152 0.01508 9.40000 1.5811114311 2.5451742277    1.573  1.750  3.6811  2.561    4 0.395 2.508 1.762 0.713 0.158 -0.307 -0.987 -1.530 -1.597
0.0152 0.01508 9.40000 1.5812660456 2.5451855105    1.573  1.750  3.6812  2.561    4 0.395 2.507 1.761 0.712 0.158 -0.308 -0.987 -1.530 -1.597
0.0152 0.01508 9.40000 1.5813525915 2.5451918250    1.574  1.750  3.6812  2.561    4 0.394 2.507 1.761 0.712 0.157 -0.308 -0.988 -1.530 -1.597
0.0152 0.01508 9.40000 1.5820425749 2.5452421384    1.574  1.751  3.6813  2.561    4 0.393 2.503 1.758 0.709 0.155 -0.310 -0.989 -1.531 -1.598
0.0152 0.01508 9.40000 1.5827169418 2.5452912644    1.575  1.752  3.6815  2.561    4 0.391 2.499 1.755 0.707 0.153 -0.312 -0.990 -1.532 -1.599
0.0152 0.01508 9.40000 1.5834176540 2.5453422587    1.576  1.753  3.6816  2.561    4 0.388 2.495 1.751 0.704 0.150 -0.314 -0.992 -1.534 -1.601
0.0152 0.01508 9.40000 1.5841189623 2.5453932443    1.576  1.754  3.6817  2.560    4 0.385 2.490 1.747 0.700 0.147 -0.317 -0.995 -1.536 -1.603
0.0152 0.01508 9.40000 1.5848075151 2.5454432521    1.577  1.755  3.6817  2.560    4 0.382 2.486 1.743 0.697 0.144 -0.321 -0.998 -1.539 -1.606
0.0152 0.01508 9.40000 1.5854952335 2.5454931495    1.578  1.757  3.6817  2.558    4 0.378 2.482 1.739 0.692 0.140 -0.325 -1.002 -1.543 -1.610
0.0152 0.01508 9.40000 1.5861960649 2.5455439471    1.579  1.759  3.6817  2.557    4 0.374 2.478 1.735 0.688 0.135 -0.329 -1.007 -1.547 -1.615
0.0152 0.01508 9.40000 1.5863686800 2.5455564507    1.579  1.759  3.6817  2.556    4 0.372 2.477 1.734 0.687 0.134 -0.330 -1.008 -1.549 -1.616
0.0152 0.01508 9.40000 1.5865064859 2.5455664305    1.579  1.759  3.6817  2.556    4 0.371 2.476 1.733 0.686 0.133 -0.331 -1.009 -1.550 -1.617
0.0152 0.01508 9.40000 1.5872215033 2.5456181799    1.580  1.762  3.6816  2.553    4 0.365 2.471 1.728 0.680 0.127 -0.337 -1.015 -1.556 -1.623
0.0152 0.01508 9.40000 1.5879036188 2.5456674980    1.580  1.765  3.6815  2.550    4 0.359 2.467 1.722 0.674 0.121 -0.344 -1.022 -1.563 -1.631
0.0152 0.01508 9.40000 1.5885847807 2.5457166986    1.581  1.768  3.6814  2.547    4 0.351 2.463 1.716 0.667 0.113 -0.351 -1.030 -1.572 -1.640
0.0152 0.01508 9.40000 1.5892689228 2.5457660657    1.582  1.771  3.6811  2.542    4 0.342 2.458 1.710 0.660 0.105 -0.360 -1.040 -1.582 -1.650
0.0152 0.01508 9.40000 1.5899487734 2.5458150747    1.583  1.775  3.6808  2.537    4 0.332 2.453 1.703 0.651 0.096 -0.370 -1.051 -1.595 -1.662
0.0152 0.01508 9.40000 1.5906399488 2.5458648506    1.583  1.780  3.6805  2.532    4 0.320 2.448 1.695 0.641 0.085 -0.381 -1.064 -1.608 -1.676
0.0152 0.01508 9.40000 1.5913243294 2.5459140883    1.584  1.786  3.6800  2.524    4 0.306 2.442 1.685 0.630 0.072 -0.395 -1.079 -1.625 -1.693
0.0152 0.01508 9.40000 1.5920108557 2.5459634314    1.585  1.791  3.6796  2.517    4 0.291 2.436 1.675 0.618 0.059 -0.410 -1.095 -1.642 -1.711
0.0152 0.01508 9.40000 1.5927309990 2.5460151381    1.586  1.800  3.6788  2.505    4 0.270 2.428 1.661 0.600 0.039 -0.431 -1.119 -1.668 -1.737
0.0152 0.01508 9.40000 1.5934267044 2.5460650391    1.586  1.816  3.6773  2.483    4 0.229 2.416 1.636 0.568 0.003 -0.470 -1.165 -1.717 -1.788
0.0152 0.01508 9.40000 1.5941250324 2.5461150779    1.587  1.849  3.6743  2.439    4 0.147 2.392 1.586 0.502 -0.071 -0.550 -1.255 -1.817 -1.890
0.0152 0.01508 9.40000 1.5945104361 2.5461426724    1.587  1.886  3.6711  2.389    4 0.056 2.365 1.530 0.430 -0.152 -0.638 -1.356 -1.926 -2.002
0.0152 0.01508 9.40000 1.5947136879 2.5461572189    1.588  1.923  3.6678  2.338    4 -0.038 2.336 1.471 0.354 -0.237 -0.729 -1.460 -2.039 -2.118
0.0152 0.01508 9.40000 1.5948127508 2.5461643071    1.588  1.958  3.6648  2.291    4 -0.126 2.311 1.417 0.286 -0.314 -0.813 -1.556 -2.143 -2.224
0.0152 0.01508 9.40000 1.5948632956 2.5461679234    1.588  1.991  3.6620  2.248    4 -0.207 2.288 1.367 0.222 -0.386 -0.891 -1.645 -2.240 -2.324
0.0152 0.01508 9.40000 1.5948938131 2.5461701067    1.588  2.027  3.6589  2.200    4 -0.297 2.262 1.312 0.151 -0.465 -0.977 -1.743 -2.345 -2.433
0.0152 0.01508 9.40000 1.5949131250 2.5461714882    1.588  2.064  3.6559  2.151    4 -0.389 2.235 1.255 0.078 -0.547 -1.065 -1.844 -2.454 -2.545
0.0152 0.01508 9.40000 1.5949256420 2.5461723836    1.588  2.098  3.6530  2.105    4 -0.475 2.213 1.204 0.012 -0.622 -1.147 -1.937 -2.555 -2.649
0.0152 0.01508 9.40000 1.5949270725 2.5461724860    1.588  2.103  3.6526  2.098    4 -0.488 2.210 1.196 0.002 -0.633 -1.159 -1.951 -2.570 -2.664
0.0152 0.01508 9.40000 1.5949378014 2.5461732535    1.588  2.143  3.6494  2.046    4 -0.587 2.188 1.139 -0.072 -0.718 -1.252 -2.057 -2.685 -2.783
0.0152 0.01508 9.40000 1.5949486494 2.5461740295    1.588  2.183  3.6461  1.992    4 -0.687 2.167 1.081 -0.147 -0.804 -1.347 -2.166 -2.803 -2.904
0.0152 0.01508 9.40000 1.5949641466 2.5461751380    1.588  2.218  3.6433  1.946    4 -0.774 2.152 1.032 -0.212 -0.879 -1.429 -2.260 -2.904 -3.009
0.0152 0.01508 9.40000 1.5949916840 2.5461771078    1.588  2.207  3.6442  1.960    4 -0.749 2.155 1.046 -0.194 -0.857 -1.405 -2.232 -2.874 -2.977
0.0152 0.01508 9.40000 1.5950427055 2.5461807572    1.588  2.160  3.6481  2.024    4 -0.629 2.177 1.114 -0.104 -0.755 -1.292 -2.103 -2.734 -2.833
0.0152 0.01508 9.40000 1.5955653191 2.5462181227    1.588  2.144  3.6493  2.044    4 -0.591 2.185 1.136 -0.076 -0.722 -1.256 -2.062 -2.690 -2.788
0.0152 0.01508 9.40000 1.5959109068 2.5462428158    1.589  2.182  3.6462  1.994    4 -0.685 2.166 1.082 -0.146 -0.802 -1.345 -2.163 -2.799 -2.901
